,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
10,0.004360025809581433,0.006134467390304979,0.02388928341064851,0.06717885424487065,0.019877079761112238,0.11396809057238347,0.22158465843824504,0.27631631335795953,0.5245762380529234,0.6248723678300624,0.6805070419106193,0.6667939201764869,0.5734613247729721,0.7178565609099472,0.7555917220573202,0.20477279028380035,0.26453488420260507,0.04159245595432036,0.0848616533098481,0.013287678049846877,0.0014563121311951465,0.002210756856569848,0.0009864994918348832,0.0002046586577036928,1.0245325750234972e-05
11,0.07887240529058312,0.12504333543183227,0.12955133866876722,0.35027116261643443,0.31001090045902463,0.36760388266710897,0.4103659357206627,0.37353415510061355,0.31396632955457615,0.3676275658791484,0.2579134520036689,0.30004296683896614,0.15738001738831253,0.04346913105193238,0.01184501128293598,0.04858256789153368,0.004273035286655411,0.00514047494356947,0.00020427023085076,0.00020248850796387324,2.231970131419283e-05,1.0523678109162925e-06,6.453561154659312e-07,1.0505858044025676e-06,1.5684624981650914e-07
12,5.334753789713511e-06,0.0008404332924664287,0.0005368870149729373,0.0015802617106139972,0.003339671610785707,0.010970397990608166,0.19886197380974815,0.16705488501633298,0.23244630495449448,0.2763953041136088,0.42465068339680895,0.42361937078615153,0.5166450444763454,0.5638639543765025,0.6526656868468795,0.5917790729324242,0.30139480012562714,0.22499890343741216,0.10952185317150401,0.038538346891057985,0.05196247990090911,0.010752061821824085,0.0008253756918031079,0.0003024692312552328,8.606283250149819e-05
13,3.5075119572094975e-06,4.869234039357327e-06,5.7893080469283925e-06,0.0016523080075265214,0.00547384528818056,0.007910909979021788,0.0011622127788038163,0.11639531564666113,0.18039501281797982,0.1415049954411804,0.3284011620192954,0.2840942330946778,0.5064828398894576,0.6981153623050187,0.5159193717139383,0.5860725293418083,0.4690916930134513,0.36331802380855016,0.1773305060792812,0.1340849896494099,0.06482142398183996,0.023295905969126857,0.0013362604796539712,0.00684046690369596,0.0014432190450462477
14,0.0005334715312401441,0.001574959939024085,0.007663290812425094,0.004408549863309976,0.06655361523719927,0.01840851291014716,0.03603251685743065,0.15975861863423896,0.19662977591218597,0.3575891940598159,0.4201333992022688,0.662167677886226,0.5316845092322964,0.7694554642671866,0.4439509546729236,0.5745854275587208,0.3213364641334322,0.3134879115993708,0.11847095007724229,0.05531359085858607,0.16859392260157297,0.10420474295227944,0.0023517269435006593,0.00300452448590737,0.00692346476260738
15,9.03513949436345e-06,0.0007394216762285908,0.0015388632113844001,0.0019299696781335171,0.0006361147974945091,0.013105390548507411,0.01664141070095495,0.03895204737518156,0.04791154586648365,0.1173088180242878,0.2235873800183991,0.21962967522244803,0.24975543713243664,0.35766878337469477,0.6144578079073352,0.4588260689704409,0.40301929067508785,0.4015864367810923,0.18830815431308418,0.11436767130916499,0.18503032919770807,0.032894567292795426,0.04890016550314522,0.0430569518389972,0.00295059589281893
16,1.0918906192600074e-05,3.7207339249513774e-05,2.1125511871402397e-05,0.0008620364471742349,0.0016876135111937884,0.000498225694209259,0.0011389008403809154,0.007222125598513297,0.009756750937267597,0.0057393463184964265,0.07475781956971035,0.057167292381262294,0.22270215928319087,0.29042209192157487,0.42157992095832925,0.7606576432903782,0.5204296887610517,0.48920080910705954,0.6048050874953681,0.5791906622957822,0.4208464912538913,0.3403008628079654,0.06403911646277276,0.030627985494509152,0.012618734805569437
17,1.0631527113239807e-06,2.6520988082255728e-05,0.00015712552563254588,0.0006002755737187975,0.0014534723962022998,0.00015109349057683066,0.0063832243316449076,0.003855386643055551,0.10162189502093337,0.04001878048194974,0.17636854711494215,0.12626889400187166,0.3334742239374445,0.5374907121065378,0.33266344907344825,0.7622910645003121,0.5370645935358596,0.7602372080680496,0.4819217434505008,0.2557404216834011,0.33323211061627867,0.09497834848800428,0.05319027345490542,0.039841649755712125,0.022641877583098186
18,1.5187665061271193e-08,9.769395894151103e-10,7.557696490866335e-08,1.539840962009026e-08,1.961302277922578e-07,6.890620323119638e-08,9.992219339446272e-07,2.4942279365053917e-05,0.0003431417944637318,0.0022831028320889415,0.00036623400448385855,0.0006223072567559264,0.02983321298005832,0.042648026257972975,0.03718877589291487,0.2780802472036547,0.4589387826279694,0.2786328295369138,0.6284715125995344,0.5020335786830519,0.6392106801965015,0.6152365740892252,0.5541264069120866,0.5159561396090245,0.26818908585311685
19,3.0352870812073744e-07,1.6391201183249316e-07,7.642347418404269e-08,1.477646943736178e-06,1.0538728217371681e-05,5.395209022074367e-05,0.00012236717691964247,0.0009002091775408572,0.003840231856487111,0.003445410871906773,0.007480583132967071,0.04941799635705605,0.05704499499049169,0.19250126702613757,0.38627323897279287,0.4616342479551358,0.5648198974312872,0.4283242542300513,0.3498220676472333,0.6425375731344541,0.41559360451705574,0.34630915693345204,0.36364325036166273,0.15028113765278606,0.08509543449465487
20,6.65868346532099e-10,1.695819820078615e-07,4.855568828956993e-08,4.5912201128114406e-09,4.2460312982273205e-07,2.2715536376602675e-06,1.1404191761970637e-06,8.257095131130576e-05,0.00023459327194330816,3.2559990751130934e-05,0.0005104683534352479,0.030881118038155752,0.004074527218664167,0.002423589776662763,0.08661609160940101,0.16200322011794366,0.16156684274975036,0.46281387227024445,0.45219051196414045,0.6562639640543502,0.6017631245825757,0.594782036768794,0.6470893584666463,0.6759436505821385,0.5351276932373771
21,5.623525830419668e-10,1.5245049685118458e-08,5.075029954869758e-07,1.0455266767763645e-06,1.2517955373951047e-06,1.0756840241601828e-07,5.566993020125049e-07,6.770123865191819e-06,2.824707649781393e-06,5.851920754299939e-06,0.0002678899423322437,0.0014643330917630554,0.0009958473497125467,0.005327520046837949,0.010207117297069048,0.013664621283458236,0.019970855106722363,0.046674875384086614,0.03851894068739335,0.14861682059020764,0.18001926252055106,0.3800980002539452,0.5458173444411536,0.7417318140205102,0.6206688846321003
22,4.1880921641693044e-08,6.28701634209656e-08,5.0321706133601595e-09,8.035969182239314e-07,1.2056527261256523e-08,2.742511571604735e-07,7.035407657042516e-06,2.5649936306103282e-05,3.1382444259396475e-06,0.0035282367950432054,0.00015638302960231204,0.0025962269558296464,0.001959339585243395,0.06687943079259845,0.0036627671302409772,0.10036361042123595,0.12699933244273803,0.17842695716728976,0.15401299729853973,0.7444254046395848,0.09872416474913301,0.41237577338535497,0.33347509675554543,0.4145445106959353,0.10858106525224975
23,2.09083768242301e-09,1.2618479934909825e-11,1.5044242751378227e-09,1.2539632770645918e-08,7.403478010176659e-09,1.2049565040609511e-08,8.638214655950777e-07,6.547673907843408e-06,1.3711057356041613e-06,2.7961036643844167e-05,1.554824980904659e-05,0.00017143850834146915,0.0003058973526214424,0.0023683588004965936,0.005372219818674841,0.00878387200696544,0.03312360391666747,0.01824397561241506,0.04072720175159346,0.07547341420041201,0.27915653548231406,0.43564848811355905,0.5152946768773833,0.7295978529358285,0.557183929380955
24,3.649154648373428e-05,1.521213604359578e-06,7.857330482417318e-05,0.00011276736319106467,0.00033481919507493383,0.0028596793915347247,0.00202631791443915,0.0009044813977142503,0.009784571444716453,0.0015535056284477127,0.005507552114495317,0.002984960153117306,0.03564027086971057,0.03565938763884609,0.06452564947551316,0.11711866179209496,0.07034533746066376,0.15808363999431058,0.18193520083886722,0.391157580646105,0.11967110576638311,0.26242129538763087,0.2553376545218975,0.3452156164949371,0.4629479183331123
