,Hyper-k_alpha_inverted,Hyper-k_alpha_std_inverted,Hyper-k_E_mean_inverted,Hyper-k_E_mean_std_inverted,Super-k_alpha_normal,Super-k_alpha_std_normal,Super-k_E_mean_normal,Super-k_E_mean_std_normal,Super-k_alpha_inverted,Super-k_alpha_std_inverted,Super-k_E_mean_inverted,Super-k_E_mean_std_inverted,DUNE_alpha_normal,DUNE_alpha_std_normal,DUNE_E_mean_normal,DUNE_E_mean_std_normal,DUNE_alpha_inverted,DUNE_alpha_std_inverted,DUNE_E_mean_inverted,DUNE_E_mean_std_inverted,JUNO_alpha_normal,JUNO_alpha_std_normal,JUNO_E_mean_normal,JUNO_E_mean_std_normal,JUNO_alpha_inverted,JUNO_alpha_std_inverted,JUNO_E_mean_inverted,JUNO_E_mean_std_inverted,Hyper-k_alpha_normal,Hyper-k_alpha_std_normal,Hyper-k_E_mean_normal,Hyper-k_E_mean_std_normal
281,1.1178983910510427,0.18179524395205593,9.942857746201001,0.4524834527690319,0.9560673847475365,0.19957659003411218,9.504713612966896,0.533178085024645,1.1700983456574197,0.15845379696114656,10.286871063978257,0.3935745232852387,1.8511432779994976,0.10376707055346851,12.516233559084384,0.23738024300428195,1.6089599953259244,0.12114892285339975,12.090519867261866,0.3043903371135794,1.617380164005715,0.07597739582288203,11.19676446011922,0.1540140936780143,1.6063376674377592,0.06805052323898417,11.246744605431086,0.1394174644932216,1.052298244857811,0.20328053811042418,9.66863024651606,0.5153617635854029
282,1.1723987673285157,0.17733799856941979,10.1500444233629,0.43404829163767494,1.1216981491313869,0.17749600313461805,9.947910190612355,0.4408546366698748,1.138889454017514,0.17093905203173396,10.281887574514101,0.433416871773047,1.3879783602034577,0.1232791033813109,11.288355801451127,0.3290934199061044,1.5216442693700827,0.1313946230968603,11.613608312740327,0.3337815362021769,1.5549254406982669,0.07581039467101736,10.947464590585904,0.15571233225240463,1.7239512613352326,0.0808351045076434,11.232542919044006,0.1550004510150448,0.9765952059939995,0.21250559842513445,9.442552579324516,0.5558409477705414
283,1.1565975084220204,0.18928569180816432,10.077577203751188,0.4649659252078373,0.9415243392287485,0.19028520533753326,9.520205644554078,0.5145892972569193,1.0886609625354817,0.18167297046781566,10.127766888902293,0.46974102293095227,1.5148923991484486,0.09289165120942887,11.695317694596504,0.23836433881524793,1.7520401442920293,0.1420532870603841,12.113431299994474,0.33169329622971855,1.7170744166275551,0.08687743593801608,11.205406790262199,0.16680936545850153,1.740875699758978,0.08811239055736801,11.40429489244339,0.1699500511877541,0.9742117472347745,0.2013518053296197,9.453005359647262,0.5281296004327788
284,1.1299644422526567,0.19796038086600154,10.045629505350968,0.4935953949107072,1.0590224023310681,0.176759207548581,9.734996486286784,0.44896215815775803,1.10547379495258,0.16431966322650465,10.05175678547013,0.41688681648186776,1.0241504180318188,0.16907860420105028,10.229189363972154,0.5165353382246686,1.4189772526014381,0.12114106688885454,11.326199008746242,0.3186506136269016,1.6208712794731186,0.08363884737441735,10.960649045696833,0.16568606431328328,1.5914981999102795,0.07452880410702696,11.0727087353669,0.15161825122408884,0.9895314106893253,0.20104698876747615,9.511629437935174,0.5246250106980633
285,1.1564735605285765,0.18433679622098564,10.065648757480922,0.4523236934902043,1.0271814679412243,0.1896609181271263,9.848150357323414,0.4981851835833164,1.2166241350597011,0.1732717274631613,10.507679748036994,0.426138291057568,1.3751010095902239,0.12769010377159734,11.403143774755494,0.34659235054857046,1.1417764927763214,0.16605753545965882,10.592310328772234,0.4853586539913988,1.5343801550069136,0.07751730484657803,10.926366661809553,0.1608046709980855,1.6875990414370174,0.06614845283108585,11.270152494255358,0.1298046032506274,0.9999328763654373,0.20820437884086462,9.512877106970475,0.5393343614920727
286,1.2065869027696619,0.18366159381510072,10.17930378818553,0.4406498648670131,1.138966946190034,0.17558008827780267,10.13521383386609,0.4389159988038121,1.1654292092636998,0.16595545405161666,10.346518177397169,0.41586967658219204,1.1369726946371115,0.15450850062340357,10.669072168290743,0.45597487389376234,1.6297156055810758,0.13240419905250303,11.64876866720065,0.3181058857183061,1.6677638685341436,0.08419196532598515,11.03782556169627,0.16361942220518094,1.7205007436772943,0.06361008699638239,11.357474646427917,0.12354457655394584,1.019998681449156,0.202015385399373,9.60271841736286,0.5205299169707419
287,1.1730153530349832,0.18225719911155802,10.095318295710976,0.44355076057132553,1.1613640164591095,0.2091587149341189,10.151377103180007,0.5158060724374608,1.125640267885561,0.15602627193769583,10.294758398569812,0.3996824907315699,1.2923627895936454,0.09092591455784221,11.040120847343216,0.2516007766095566,1.585970528288827,0.07674598818728982,11.696986518719605,0.18946030549612,1.5147984013978963,0.058839380168558164,10.818192836966574,0.12224430836344573,1.5955748778760581,0.06690819361327473,11.165908104539628,0.13693165039212263,0.9705107227877181,0.19912085114903988,9.445422634156921,0.5232776230663796
288,1.1110278832635168,0.19156517652063187,9.969066344219891,0.48027660337057715,1.368038502299978,0.17326441748175514,10.567262509979077,0.388855730118808,1.1485826012178502,0.1768166126300399,10.301703365194793,0.4462310424694444,1.3230343457940505,0.10574538660378778,10.969426207989128,0.2856550865053084,1.4075090454681034,0.1482656618991735,11.444196397806643,0.39628034556293706,1.542066392994157,0.06517647277954777,10.880806940446309,0.13405231989004496,1.5821003225399957,0.056020067523342064,11.074170544026709,0.1145887158274185,0.9622491518023915,0.2058185061677155,9.4672635862181,0.5453268126638372
289,1.1174292197376976,0.18012865863293115,9.992977651052223,0.4506778287514845,1.24980558718788,0.2082739641031313,10.223833063945563,0.4878098478088094,1.4077309520700336,0.18778326640937948,10.908616694997438,0.42455750938613385,1.3191755106129603,0.10551762586183465,11.277379950945997,0.2929785327562488,1.6113614348073906,0.13164387410320727,11.832106698463111,0.32392890579235895,1.4305357118513986,0.06291442135820587,10.740310969918474,0.13639809102951655,1.6180202067301461,0.05608953139675591,11.300372572621692,0.1146989871125718,1.029661716288374,0.20932820167631572,9.567578924687302,0.5338193637077997
290,1.1259501118588617,0.18566763663276548,10.040514106884844,0.4639821097154781,1.269407746731074,0.1813570629519828,10.364438982212869,0.42508233555020164,1.0850994558819145,0.15141263772099778,10.132502877421233,0.39264576541900664,1.3376224571902113,0.14785137991826797,11.365122257682755,0.40895518177331536,1.589453264759037,0.10243142460130263,11.883883534847103,0.25604289040380235,1.5503562412966956,0.09516650087597917,10.849479100859012,0.1942502024012092,1.6031174979490328,0.05724183625904033,11.17383397495514,0.11673293252081507,1.0440985990420155,0.18801007639621212,9.693665108829,0.48059126414114545
